Index,Xco2,Latitude,Longitude,quality_flag,DateTime,Year,Month,Day
8426,415.2,36.97,-120.06,0,00:10.0,2020,2,3
8427,414.2,37.16,-120.1,0,00:12.7,2020,2,3
8428,413.5,37.8,-120.4,0,00:26.1,2020,2,3
8429,411.8,38.34,-120.56,0,00:36.1,2020,2,3
8430,413.5,39.2,-120.94,0,00:51.0,2020,2,3
8431,414.2,40.97,-121.6,0,01:25.8,2020,2,3
8432,415,32.06,-119.75,0,04:50.1,2020,2,10
8433,414.5,32.25,-119.9,0,04:52.3,2020,2,10
8434,414.8,32.34,-119.9,0,04:54.3,2020,2,10
8435,414.8,32.4,-119.9,0,04:56.4,2020,2,10
8436,414.5,32.53,-119.94,0,04:58.8,2020,2,10
8437,415,32.75,-120,0,05:01.3,2020,2,10
8438,414.8,32.78,-120,0,05:03.4,2020,2,10
8439,414.8,32.97,-120.06,0,05:05.7,2020,2,10
8440,414.5,33.12,-120.1,0,05:08.3,2020,2,10
8441,414.5,33.16,-120.1,0,05:10.4,2020,2,10
8442,414.5,33.3,-120.2,0,05:12.8,2020,2,10
8443,414.8,33.44,-120.25,0,05:15.0,2020,2,10
8444,414.5,33.6,-120.3,0,05:17.3,2020,2,10
8445,414.2,33.72,-120.3,0,05:19.7,2020,2,10
8446,414,33.84,-120.4,0,05:22.0,2020,2,10
8447,414.2,33.88,-120.4,0,05:24.1,2020,2,10
8448,414.5,34.16,-120.5,0,05:27.3,2020,2,10
8449,413.8,34.2,-120.5,0,05:29.4,2020,2,10
8450,413.5,34.5,-120.6,0,05:34.3,2020,2,10
8451,413.8,34.72,-120.7,0,05:38.7,2020,2,10
8452,414.2,34.9,-120.75,0,05:42.4,2020,2,10
8453,414,35.1,-120.8,0,05:45.0,2020,2,10
8454,414.2,35.22,-120.9,0,05:47.3,2020,2,10
8455,414.2,35.44,-120.94,0,05:51.7,2020,2,10
8456,414.2,35.6,-121,0,05:55.3,2020,2,10
8457,412.2,35.84,-121.1,0,05:59.0,2020,2,10
8458,413.5,35.97,-121.1,0,06:01.3,2020,2,10
8459,413,36.03,-121.1,0,06:03.8,2020,2,10
8460,415.5,36.2,-121.2,0,06:06.0,2020,2,10
8461,414,36.3,-121.25,0,06:08.8,2020,2,10
8462,410.5,36.62,-121.4,0,06:13.3,2020,2,10
8463,414.8,36.8,-121.44,0,06:17.0,2020,2,10
8464,414.8,36.9,-121.5,0,06:20.0,2020,2,10
8465,414,37.2,-121.56,0,06:25.4,2020,2,10
8466,413.2,37.4,-121.6,0,06:29.0,2020,2,10
8467,414.2,37.6,-121.75,0,06:32.3,2020,2,10
8468,413.5,37.75,-121.8,0,06:35.3,2020,2,10
8469,414.5,37.94,-121.9,0,06:38.7,2020,2,10
8470,414.2,38.1,-121.94,0,06:42.8,2020,2,10
8471,413.8,38.34,-122,0,06:46.7,2020,2,10
8472,415,38.47,-122.06,0,06:50.1,2020,2,10
8473,414,38.7,-122.1,0,06:53.8,2020,2,10
8474,414.2,38.94,-122.2,0,06:58.4,2020,2,10
8475,414.5,39.2,-122.4,0,07:01.7,2020,2,10
8476,415,39.28,-122.4,0,07:04.3,2020,2,10
8477,412.5,39.4,-122.44,0,07:07.0,2020,2,10
8478,414.2,39.62,-122.56,0,07:10.0,2020,2,10
8479,413.8,39.72,-122.56,0,07:13.4,2020,2,10
8480,413.2,40.12,-122.75,0,07:20.0,2020,2,10
8481,414.8,40.3,-122.8,0,07:22.7,2020,2,10
8482,415.2,40.38,-122.8,0,07:25.8,2020,2,10
8483,416.2,34.2,-118.1,0,08:51.1,2020,2,17
8484,416.5,34.16,-118.1,0,08:54.8,2020,2,17
8485,416.2,34.1,-118.06,0,08:57.0,2020,2,17
8486,416.8,34.06,-118.06,0,08:59.7,2020,2,17
8487,415,34.03,-118.1,0,09:02.4,2020,2,17
8488,415.8,34.03,-118.06,0,09:05.8,2020,2,17
8489,416.5,34.06,-118,0,09:08.3,2020,2,17
8490,416.8,34.1,-118,0,09:10.7,2020,2,17
8491,416.5,34.12,-118.1,0,09:12.8,2020,2,17
8492,414.8,34.16,-118.06,0,09:15.0,2020,2,17
8493,415.8,34.2,-118.1,0,09:18.4,2020,2,17
8494,416.2,34.16,-118.06,0,09:22.7,2020,2,17
8495,417,34.16,-118.06,0,09:25.0,2020,2,17
8496,416.2,34.12,-118.06,0,09:27.1,2020,2,17
8497,416.2,34.1,-118.06,0,09:29.3,2020,2,17
8498,416.5,34.06,-118,0,09:31.7,2020,2,17
8499,416.8,34.06,-118.06,0,09:33.7,2020,2,17
8500,416.5,34.06,-118,0,09:36.0,2020,2,17
8501,416.5,34.06,-118.1,0,09:38.1,2020,2,17
8502,416.2,34.1,-118.06,0,09:40.3,2020,2,17
8503,416.5,34.12,-118,0,09:42.7,2020,2,17
8504,416.5,34.16,-118.1,0,09:44.8,2020,2,17
8505,415.5,34.16,-118.06,0,09:47.0,2020,2,17
8506,413.8,34.2,-118.06,0,09:49.7,2020,2,17
8507,416.8,34.16,-118.1,0,09:51.8,2020,2,17
8508,416,34.16,-118.06,0,09:54.0,2020,2,17
8509,416.5,34.12,-118.06,0,09:56.0,2020,2,17
8510,417,34.1,-118.1,0,09:58.1,2020,2,17
8511,416.5,34.1,-118.06,0,10:00.4,2020,2,17
8512,416.8,34.1,-118,0,10:02.7,2020,2,17
8513,416.2,34.1,-118,0,10:05.0,2020,2,17
8514,416.8,34.1,-118.06,0,10:07.0,2020,2,17
8515,416.5,34.1,-118.06,0,10:09.3,2020,2,17
8516,416.5,34.12,-118.06,0,10:11.4,2020,2,17
8517,417.5,34.16,-118,0,10:13.7,2020,2,17
8518,416,34.16,-118.06,0,10:15.7,2020,2,17
8519,416.8,34.16,-118.1,0,10:17.8,2020,2,17
8520,417,34.16,-118.1,0,10:20.4,2020,2,17
8521,417,34.16,-118.1,0,10:22.4,2020,2,17
8522,416.5,34.12,-118.1,0,10:24.8,2020,2,17
8523,416.5,34.12,-118.06,0,10:27.0,2020,2,17
8524,416.2,34.1,-118.1,0,10:29.1,2020,2,17
8525,417.5,34.1,-118.06,0,10:31.3,2020,2,17
8526,417,34.06,-118.06,0,10:33.7,2020,2,17
8527,416.5,34.06,-118.06,0,10:36.0,2020,2,17
8528,416.5,34.1,-118.06,0,10:38.4,2020,2,17
8529,416.8,34.12,-118.06,0,10:40.7,2020,2,17
8530,416.5,34.12,-118.1,0,10:42.8,2020,2,17
8531,416.2,34.16,-118.06,0,10:45.0,2020,2,17
8532,417.5,34.16,-118.06,0,10:47.0,2020,2,17
8533,416.8,34.16,-118.1,0,10:49.4,2020,2,17
8534,417,34.16,-118.1,0,10:51.8,2020,2,17
8535,417,34.16,-118,0,10:54.0,2020,2,17
8536,417,34.12,-118.06,0,10:56.0,2020,2,17
8537,416.8,34.12,-118,0,10:58.3,2020,2,17
8538,416.5,34.1,-118.06,0,11:00.7,2020,2,17
8539,417.5,34.2,-118.1,0,11:18.7,2020,2,17
8540,416.8,34.16,-118.1,0,11:22.8,2020,2,17
8541,416.5,34.12,-118.1,0,11:24.8,2020,2,17
8542,416.2,34.12,-118.06,0,11:27.0,2020,2,17
8543,416.5,34.1,-118.1,0,11:29.1,2020,2,17
8544,416.5,34.06,-118.1,0,11:31.4,2020,2,17
8545,417,34.06,-118.06,0,11:34.3,2020,2,17
8546,417,34.06,-118.06,0,11:37.4,2020,2,17
8547,416.5,34.1,-118.06,0,11:40.0,2020,2,17
8548,417.8,34.12,-118,0,11:42.3,2020,2,17
8549,417.2,34.16,-118.1,0,11:44.8,2020,2,17
8550,416.2,34.12,-118.06,0,11:55.7,2020,2,17
8551,417.5,34.1,-118.06,0,11:58.3,2020,2,17
8552,418.5,34.06,-118.06,0,12:00.8,2020,2,17
8553,416.8,34.03,-118,0,12:04.0,2020,2,17
8554,417.8,34.06,-118,0,12:07.7,2020,2,17
8555,414.2,39.72,-120.44,0,13:41.0,2020,2,17
8556,413,40.97,-121.4,0,13:55.7,2020,2,17
8557,415.2,41.28,-121.56,0,13:59.7,2020,2,17
8558,415.8,41.75,-122.06,0,14:06.8,2020,2,17
8559,414.2,34.2,-118.1,0,15:01.4,2020,2,24
8560,414.8,34.16,-118.06,0,15:06.7,2020,2,24
8561,416.2,34.1,-118.06,0,15:09.0,2020,2,24
8562,417,34.06,-118.06,0,15:11.3,2020,2,24
8563,416.8,34.03,-118.1,0,15:13.4,2020,2,24
8564,416.5,34.03,-118,0,15:16.0,2020,2,24
8565,417.8,34.03,-118.1,0,15:18.1,2020,2,24
8566,417,34.06,-118.06,0,15:20.3,2020,2,24
8567,416.5,34.1,-118.06,0,15:22.7,2020,2,24
8568,416.5,34.12,-118.1,0,15:24.8,2020,2,24
8569,415.2,34.16,-118.06,0,15:27.0,2020,2,24
8570,415.5,34.2,-118.1,0,15:32.4,2020,2,24
8571,414.5,34.16,-118.06,0,15:35.7,2020,2,24
8572,415.8,34.12,-118,0,15:38.0,2020,2,24
8573,416.8,34.1,-118.06,0,15:40.0,2020,2,24
8574,416.8,34.06,-118.06,0,15:42.3,2020,2,24
8575,416.2,34.06,-118.1,0,15:44.4,2020,2,24
8576,417.8,34.06,-118.1,0,15:46.8,2020,2,24
8577,416.8,34.06,-118.1,0,15:49.1,2020,2,24
8578,416.8,34.1,-118.06,0,15:51.3,2020,2,24
8579,416.8,34.12,-118.1,0,15:53.4,2020,2,24
8580,415.5,34.16,-118.06,0,15:55.7,2020,2,24
8581,415.5,34.16,-118.1,0,15:57.8,2020,2,24
8582,413.2,34.2,-118.06,0,16:01.3,2020,2,24
8583,415.5,34.16,-118.06,0,16:03.7,2020,2,24
8584,416.5,34.16,-118.1,0,16:05.8,2020,2,24
8585,416,34.12,-118.06,0,16:08.0,2020,2,24
8586,417.5,34.1,-118.1,0,16:10.1,2020,2,24
8587,417.5,34.06,-118.1,0,16:12.4,2020,2,24
8588,416.5,34.06,-118,0,16:14.7,2020,2,24
8589,417,34.06,-118.06,0,16:17.7,2020,2,24
8590,417,34.1,-118.1,0,16:19.8,2020,2,24
8591,415.8,34.12,-118.06,0,16:22.0,2020,2,24
8592,415.5,34.12,-118.06,0,16:24.0,2020,2,24
8593,416.2,34.16,-118.1,0,16:26.1,2020,2,24
8594,415.2,34.16,-118,0,16:28.3,2020,2,24
8595,416,34.16,-118.06,0,16:30.3,2020,2,24
8596,415.2,34.16,-118.06,0,16:32.7,2020,2,24
8597,415.8,34.16,-118.1,0,16:34.8,2020,2,24
8598,415.8,34.16,-118,0,16:37.0,2020,2,24
8599,416.5,34.12,-118.06,0,16:39.0,2020,2,24
8600,416,34.1,-118,0,16:41.3,2020,2,24
8601,416.2,34.1,-118,0,16:43.7,2020,2,24
8602,416.5,34.06,-118.06,0,16:45.7,2020,2,24
8603,416.5,34.1,-118,0,16:48.3,2020,2,24
8604,416.8,34.1,-118.1,0,16:50.4,2020,2,24
8605,416.5,34.12,-118.06,0,16:52.7,2020,2,24
8606,415.5,34.12,-118.06,0,16:54.7,2020,2,24
8607,415.2,34.16,-118.06,0,16:57.0,2020,2,24
8608,415.8,34.16,-118.06,0,16:59.1,2020,2,24
8609,415.8,34.16,-118.1,0,17:01.8,2020,2,24
8610,414.8,34.16,-118.06,0,17:04.0,2020,2,24
8611,415.8,34.16,-118.06,0,17:06.0,2020,2,24
8612,416.8,34.12,-118.1,0,17:08.1,2020,2,24
8613,416.5,34.1,-118,0,17:10.3,2020,2,24
8614,417.2,34.1,-118.06,0,17:12.7,2020,2,24
8615,417,34.06,-118.1,0,17:15.1,2020,2,24
8616,417.8,34.06,-118.1,0,17:17.8,2020,2,24
8617,417.2,34.1,-118.06,0,17:20.3,2020,2,24
8618,417.2,34.1,-118.1,0,17:22.4,2020,2,24
8619,416,34.12,-118.06,0,17:24.7,2020,2,24
8620,415.8,34.16,-118.1,0,17:26.8,2020,2,24
8621,415,34.2,-118.06,0,17:29.7,2020,2,24
8622,416.2,34.16,-118.1,0,17:33.4,2020,2,24
8623,416,34.16,-118.06,0,17:36.0,2020,2,24
8624,417,34.12,-118.1,0,17:38.1,2020,2,24
8625,417.5,34.1,-118.1,0,17:40.4,2020,2,24
8626,417.2,34.06,-118.06,0,17:43.0,2020,2,24
8627,417.5,34.06,-118.06,0,17:46.0,2020,2,24
8628,416.8,34.06,-118,0,17:49.3,2020,2,24
8629,418,34.1,-118.1,0,17:51.8,2020,2,24
8630,417.5,34.12,-118.1,0,17:54.1,2020,2,24
8631,417,34.16,-118.06,0,17:56.3,2020,2,24
8632,414.8,34.2,-118.2,0,18:04.8,2020,2,24
8633,416,34.12,-118.06,0,18:07.3,2020,2,24
8634,417.2,34.1,-118.06,0,18:09.7,2020,2,24
8635,417.2,34.03,-118.1,0,18:12.4,2020,2,24
8636,414.8,40.9,-121.75,0,20:00.0,2020,2,24
8637,411.8,35.53,-118.06,0,04:48.0,2020,2,26
8638,413,35.75,-118.1,0,04:51.7,2020,2,26
8639,411.5,35.94,-118.1,0,04:55.4,2020,2,26
8640,413,36.16,-118.25,0,04:58.7,2020,2,26
8641,412.2,37.34,-118.56,0,05:18.8,2020,2,26
8642,409.8,37.6,-118.6,0,05:22.8,2020,2,26
8643,411.5,37.84,-118.7,0,05:27.1,2020,2,26
8644,411.2,38.03,-118.8,0,05:29.7,2020,2,26
8645,411.2,38.12,-118.8,0,05:31.8,2020,2,26
8646,409.5,38.25,-118.8,0,05:34.1,2020,2,26
8647,411,38.44,-118.94,0,05:36.3,2020,2,26
8648,412.2,38.53,-118.94,0,05:38.4,2020,2,26
8649,412.8,38.7,-119,0,05:40.7,2020,2,26
8650,410.2,38.78,-119,0,05:42.7,2020,2,26
8651,412.8,38.97,-119.06,0,05:45.3,2020,2,26
8652,412,39.12,-119.1,0,05:47.7,2020,2,26
8653,413.5,39.28,-119.2,0,05:51.0,2020,2,26
8654,414,39.4,-119.2,0,05:53.4,2020,2,26
8655,413,39.6,-119.3,0,05:55.7,2020,2,26
8656,413.8,39.7,-119.3,0,05:57.8,2020,2,26
8657,414,39.84,-119.4,0,06:00.0,2020,2,26
8658,413,39.94,-119.4,0,06:02.1,2020,2,26
8659,412.8,40.12,-119.44,0,06:05.1,2020,2,26
8660,413,40.34,-119.56,0,06:08.3,2020,2,26
8661,412.8,40.44,-119.5,0,06:10.4,2020,2,26
8662,414.2,40.6,-119.56,0,06:13.4,2020,2,26
8663,413,40.8,-119.7,0,06:16.3,2020,2,26
8664,413.5,40.97,-119.75,0,06:18.7,2020,2,26
8665,412.2,41.1,-119.75,0,06:21.0,2020,2,26
8666,413,41.25,-119.8,0,06:23.3,2020,2,26
8667,414,41.38,-119.9,0,06:25.7,2020,2,26
8668,413.2,41.53,-119.9,0,06:28.3,2020,2,26
8669,414,41.7,-119.94,0,06:31.4,2020,2,26
8670,414.5,33.03,-118.3,0,58:55.1,2020,3,6
8671,415.5,36.84,-119.6,0,00:04.3,2020,3,6
8672,415.2,37.1,-119.7,0,00:09.3,2020,3,6
8673,413.5,37.25,-119.75,0,00:11.7,2020,3,6
8674,413,37.44,-119.8,0,00:15.7,2020,3,6
8675,412.8,38.97,-120.4,0,00:44.4,2020,3,6
8676,415.2,41.1,-121.2,0,01:24.4,2020,3,6
8677,413.2,36.66,-121,0,06:09.7,2020,3,13
8678,412.8,36.72,-121,0,06:11.8,2020,3,13
8679,412,36.88,-121.06,0,06:14.7,2020,3,13
8680,414.2,37.12,-121.2,0,06:18.3,2020,3,13
8681,412.8,37.22,-121.2,0,06:21.1,2020,3,13
8682,413,37.34,-121.25,0,06:23.4,2020,3,13
8683,413.2,37.47,-121.3,0,06:25.8,2020,3,13
8684,413,37.62,-121.4,0,06:28.0,2020,3,13
8685,416.2,37.78,-121.44,0,06:30.7,2020,3,13
8686,414.8,37.9,-121.44,0,06:33.3,2020,3,13
8687,414.2,38,-121.5,0,06:36.1,2020,3,13
8688,416.2,38.22,-121.56,0,06:38.7,2020,3,13
8689,415.5,38.28,-121.56,0,06:41.1,2020,3,13
8690,415.5,38.4,-121.6,0,06:43.4,2020,3,13
8691,414.5,38.56,-121.7,0,06:45.8,2020,3,13
8692,413.5,38.72,-121.75,0,06:48.0,2020,3,13
8693,414,38.88,-121.8,0,06:50.7,2020,3,13
8694,414.2,38.9,-121.8,0,06:52.8,2020,3,13
8695,413.5,39.03,-121.9,0,06:55.1,2020,3,13
8696,414,39.2,-121.94,0,06:57.3,2020,3,13
8697,415.5,39.28,-121.94,0,06:59.8,2020,3,13
8698,415,39.44,-122,0,07:02.4,2020,3,13
8699,417.5,39.6,-122.06,0,07:05.1,2020,3,13
8700,416.5,39.8,-122.2,0,07:08.3,2020,3,13
8701,414,41.4,-122.8,0,07:38.0,2020,3,13
8702,413,41.53,-122.9,0,07:40.7,2020,3,13
8703,415.8,40.34,-118,0,00:09.3,2020,3,22
8704,415.5,41,-118.2,0,00:20.8,2020,3,22
8705,415,41.6,-118.4,0,00:30.3,2020,3,22
8706,415.2,32,-122.44,0,17:03.7,2020,3,27
8707,415.5,32.34,-122.56,0,17:09.3,2020,3,27
8708,415.2,32.53,-122.6,0,17:13.3,2020,3,27
8709,415.5,32.62,-122.6,0,17:15.4,2020,3,27
8710,415,32.72,-122.7,0,17:17.4,2020,3,27
8711,414.2,32.88,-122.75,0,17:19.8,2020,3,27
8712,415.2,33.56,-122.94,0,17:32.3,2020,3,27
8713,415.8,33.78,-123,0,17:35.7,2020,3,27
8714,415.2,33.9,-123.06,0,17:38.3,2020,3,27
8715,415.8,34.2,-123.2,0,17:43.7,2020,3,27
8716,414.5,34.34,-123.2,0,17:46.0,2020,3,27
8717,415.5,35.2,-123.5,0,18:01.3,2020,3,27
8718,415.8,35.78,-123.7,0,18:12.3,2020,3,27
8719,415.5,35.94,-123.75,0,18:15.0,2020,3,27
8720,415.5,36,-123.75,0,18:17.1,2020,3,27
8721,415.5,36.16,-123.8,0,18:19.3,2020,3,27
8722,415.2,36.22,-123.8,0,18:21.4,2020,3,27
8723,415.2,36.4,-123.94,0,18:23.7,2020,3,27
8724,415.2,36.5,-123.94,0,18:25.7,2020,3,27
8725,415.5,36.62,-124,0,18:28.3,2020,3,27
8726,415.2,36.72,-124,0,18:30.4,2020,3,27
8727,415.5,36.88,-124.06,0,18:32.7,2020,3,27
8728,415.2,36.97,-124.1,0,18:34.7,2020,3,27
8729,415.2,37.06,-124.1,0,18:36.8,2020,3,27
8730,415.5,37.25,-124.25,0,18:39.0,2020,3,27
8731,414.8,37.38,-124.25,0,18:41.7,2020,3,27
8732,413.5,35.3,-118,0,04:59.3,2020,3,29
8733,413,35.47,-118.06,0,05:02.1,2020,3,29
8734,416.5,38.75,-119,0,05:56.8,2020,3,29
8735,415,39.25,-119.2,0,06:05.0,2020,3,29
8736,415.5,40,-119.44,0,06:16.7,2020,3,29
8737,413.8,40.47,-119.56,0,06:24.7,2020,3,29
8738,415.2,36.72,-119.3,0,59:54.8,2020,4,7
8739,413.8,37.78,-121.9,0,18:06.0,2020,4,12
8740,414.5,38,-121.9,0,18:10.4,2020,4,12
8741,413.5,38.22,-122,0,18:14.1,2020,4,12
8742,415.2,38.72,-122.1,0,18:22.1,2020,4,12
8743,415.5,39.22,-122.3,0,18:30.0,2020,4,12
8744,414.8,39.4,-122.4,0,18:33.0,2020,4,12
8745,413.5,39.5,-122.4,0,18:35.4,2020,4,12
8746,416.2,40.9,-122.8,0,18:58.0,2020,4,12
8747,415.2,39.72,-119.3,0,08:01.7,2020,4,14
8748,414.2,40.06,-119.4,0,08:04.7,2020,4,14
8749,415.5,40.47,-119.56,0,08:08.7,2020,4,14
8750,414.2,40.78,-119.75,0,08:11.8,2020,4,14
8751,415,41,-119.9,0,08:14.1,2020,4,14
8752,415.5,41.34,-120,0,08:17.4,2020,4,14
8753,415,41.72,-120.06,0,08:20.7,2020,4,14
8754,417.2,34.03,-118.06,0,09:12.7,2020,4,21
8755,416.2,34.03,-118.1,0,09:15.1,2020,4,21
8756,416.5,34.03,-118.06,0,09:17.7,2020,4,21
8757,417,34.06,-118.1,0,09:20.1,2020,4,21
8758,415.2,34.1,-118.1,0,09:22.4,2020,4,21
8759,416.2,34.12,-118.1,0,09:24.8,2020,4,21
8760,416,34.2,-118.1,0,09:28.4,2020,4,21
8761,415.2,34.16,-118.06,0,09:35.3,2020,4,21
8762,416.8,34.12,-118.06,0,09:38.3,2020,4,21
8763,416.8,34.1,-118.06,0,09:40.4,2020,4,21
8764,416.8,34.06,-118.06,0,09:42.7,2020,4,21
8765,415.8,34.06,-118.06,0,09:44.8,2020,4,21
8766,416.8,34.03,-118.1,0,09:47.1,2020,4,21
8767,416.8,34.06,-118.06,0,09:49.3,2020,4,21
8768,416.8,34.1,-118,0,09:51.7,2020,4,21
8769,416.5,34.12,-118,0,09:54.0,2020,4,21
8770,416.5,34.16,-118.06,0,09:56.3,2020,4,21
8771,416.5,34.2,-118.06,0,09:59.3,2020,4,21
8772,414.8,34.2,-118,0,10:03.7,2020,4,21
8773,416.2,34.16,-118.1,0,10:06.4,2020,4,21
8774,416.8,34.12,-118.06,0,10:08.7,2020,4,21
8775,416.2,34.1,-118.06,0,10:10.7,2020,4,21
8776,417.5,34.06,-118.06,0,10:13.0,2020,4,21
8777,417,34.06,-118.06,0,10:15.1,2020,4,21
8778,416,34.06,-118.1,0,10:17.4,2020,4,21
8779,417,34.1,-118,0,10:19.7,2020,4,21
8780,416.2,34.1,-118,0,10:22.0,2020,4,21
8781,416.8,34.12,-118.06,0,10:24.0,2020,4,21
8782,416.5,34.16,-118.06,0,10:26.3,2020,4,21
8783,416.2,34.16,-118.1,0,10:29.1,2020,4,21
8784,416.5,34.16,-118.06,0,10:32.7,2020,4,21
8785,415.5,34.16,-118.06,0,10:35.3,2020,4,21
8786,416,34.12,-118.1,0,10:37.8,2020,4,21
8787,416.8,34.12,-118.06,0,10:40.0,2020,4,21
8788,415.8,34.1,-118.06,0,10:42.0,2020,4,21
8789,417,34.1,-118,0,10:44.3,2020,4,21
8790,417,34.1,-118,0,10:46.7,2020,4,21
8791,416.5,34.1,-118.06,0,10:48.7,2020,4,21
8792,415.8,34.1,-118.06,0,10:51.0,2020,4,21
8793,417,34.12,-118.06,0,10:53.0,2020,4,21
8794,415.8,34.12,-118.1,0,10:55.1,2020,4,21
8795,416.2,34.16,-118,0,10:57.7,2020,4,21
8796,415.8,34.16,-118.1,0,11:00.4,2020,4,21
8797,414,34.16,-118,0,11:04.0,2020,4,21
8798,413.8,34.16,-118.06,0,11:06.7,2020,4,21
8799,415.8,34.12,-118.1,0,11:08.8,2020,4,21
8800,417.2,34.1,-118,0,11:11.0,2020,4,21
8801,416.5,34.06,-118.1,0,11:13.1,2020,4,21
8802,416.2,34.1,-118,0,11:15.3,2020,4,21
8803,417,34.06,-118.06,0,11:17.7,2020,4,21
8804,416.5,34.1,-118.1,0,11:19.8,2020,4,21
8805,417.2,34.1,-118.06,0,11:22.0,2020,4,21
8806,416.2,34.12,-118.1,0,11:24.1,2020,4,21
8807,415.5,34.16,-118.06,0,11:26.7,2020,4,21
8808,415.8,34.16,-118.1,0,11:30.1,2020,4,21
8809,416.8,34.16,-118.1,0,11:34.8,2020,4,21
8810,416.5,34.12,-118.06,0,11:37.7,2020,4,21
8811,417,34.12,-118,0,11:40.0,2020,4,21
8812,417.2,34.1,-118.06,0,11:42.0,2020,4,21
8813,416.5,34.06,-118.1,0,11:44.1,2020,4,21
8814,416.8,34.06,-118.06,0,11:46.7,2020,4,21
8815,416.8,34.06,-118.1,0,11:49.1,2020,4,21
8816,416.8,34.1,-118,0,11:51.3,2020,4,21
8817,416.2,34.12,-118.06,0,11:53.3,2020,4,21
8818,416.2,34.16,-118.1,0,11:56.1,2020,4,21
8819,416,34.2,-118.1,0,12:01.4,2020,4,21
8820,416.2,34.16,-118.1,0,12:06.8,2020,4,21
8821,416.8,34.12,-118.06,0,12:09.7,2020,4,21
8822,416.5,34.06,-118.06,0,12:12.0,2020,4,21
8823,417.5,34.03,-118.06,0,12:14.4,2020,4,21
8824,417,34.03,-118.06,0,12:17.3,2020,4,21
8825,415.5,34.06,-118.06,0,12:20.0,2020,4,21
8826,416.8,34.1,-118.06,0,12:22.4,2020,4,21
8827,416,34.12,-118.1,0,12:25.1,2020,4,21
8828,416,34.2,-118.2,0,12:35.1,2020,4,21
8829,415,40.12,-120.1,0,14:05.7,2020,4,21
8830,415.8,40.3,-118,0,00:19.3,2020,4,23
8831,413.8,40.53,-118.06,0,00:23.4,2020,4,23
8832,414.5,40.7,-118.1,0,00:26.1,2020,4,23
8833,415.2,41,-118.25,0,00:30.3,2020,4,23
8834,416,41.12,-118.25,0,00:32.7,2020,4,23
8835,415.8,41.22,-118.3,0,00:34.8,2020,4,23
8836,414.8,41.4,-118.4,0,00:38.1,2020,4,23
8837,416.8,41.6,-118.44,0,00:41.1,2020,4,23
8838,416.2,41.84,-118.5,0,00:44.7,2020,4,23
8839,416.2,41.94,-118.56,0,00:47.1,2020,4,23
8840,414.8,35.22,-118.06,0,05:06.8,2020,4,30
8841,414,35.44,-118.1,0,05:09.7,2020,4,30
8842,415.8,35.6,-118.1,0,05:12.3,2020,4,30
8843,416,35.88,-118.25,0,05:18.1,2020,4,30
8844,415.5,36.06,-118.25,0,05:21.1,2020,4,30
8845,416.5,37.28,-118.6,0,05:40.0,2020,4,30
8846,415,37.88,-118.8,0,05:50.7,2020,4,30
8847,416.2,38.12,-118.9,0,05:55.4,2020,4,30
8848,416,38.75,-119.06,0,06:05.3,2020,4,30
8849,415,39.16,-119.2,0,06:12.4,2020,4,30
8850,416,39.44,-119.3,0,06:16.0,2020,4,30
8851,414.2,39.53,-119.3,0,06:18.8,2020,4,30
8852,416.8,39.7,-119.4,0,06:21.0,2020,4,30
8853,416.5,39.8,-119.44,0,06:23.3,2020,4,30
8854,415.8,40.22,-119.5,0,06:30.4,2020,4,30
8855,415.5,40.38,-119.56,0,06:32.8,2020,4,30
8856,417.2,40.56,-119.6,0,06:35.8,2020,4,30
8857,414.5,40.7,-119.7,0,06:38.1,2020,4,30
8858,414,40.84,-119.75,0,06:41.1,2020,4,30
8859,415.5,41.06,-119.8,0,06:43.3,2020,4,30
8860,414.8,41.12,-119.8,0,06:45.4,2020,4,30
8861,416.5,41.25,-119.9,0,06:47.4,2020,4,30
8862,415.5,41.4,-119.94,0,06:49.7,2020,4,30
8863,415,41.56,-119.94,0,06:52.8,2020,4,30
8864,416.8,41.8,-120.06,0,06:56.0,2020,4,30
8865,417.2,41.97,-120.1,0,06:59.4,2020,4,30
8866,415.8,38.44,-118.1,0,54:08.1,2020,5,2
8867,416.2,38.56,-118.2,0,54:10.3,2020,5,2
8868,417,38.88,-118.3,0,54:15.7,2020,5,2
8869,416.2,39.03,-118.4,0,54:18.0,2020,5,2
8870,415.2,39.25,-118.44,0,54:23.1,2020,5,2
8871,413.8,34.94,-119.5,0,11:13.0,2020,5,7
8872,415,35.06,-119.56,0,11:16.1,2020,5,7
8873,415,40.7,-121.25,0,12:48.7,2020,5,7
8874,415.5,40.75,-121.25,0,12:50.8,2020,5,7
8875,414.5,40.97,-121.3,0,12:53.7,2020,5,7
8876,414.8,41.16,-121.4,0,12:57.0,2020,5,7
8877,416.2,41.3,-121.44,0,12:59.3,2020,5,7
8878,415,41.44,-121.5,0,13:02.0,2020,5,7
8879,417,41.6,-121.5,0,13:04.3,2020,5,7
8880,417,41.7,-121.56,0,13:06.8,2020,5,7
8881,415.5,41.9,-121.6,0,13:09.0,2020,5,7
8882,417,33.94,-118.1,0,58:55.0,2020,5,9
8883,417.2,34.25,-118.25,0,59:00.7,2020,5,9
8884,416.2,34.5,-118.3,0,59:05.0,2020,5,9
8885,415.2,34.66,-118.4,0,59:07.7,2020,5,9
